sep=,
To: 2020-06-26,From: 2020-03-28,Daterange: 2020-05-27 – 2020-06-26,Ext_id: 1211118856
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-06 15:20:36","1211118856","Parchisi STAR","es","1.35","Edurnw","1","Dados","Mucha casualidad que en distintas partidas con diferencias de niveles... Siempre salgan a favor los dados a los jugadores con más niveles. Y aún más al finalizar la partida.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5771500912","https://appfollow.io/app/364011/review/213692956","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692956"
"2020-04-06 15:02:45","1211118856","Parchisi STAR","es","1.35","DJXX95","1","Demasiado predecible y poco azar","El juego casi siempre te saca las fichas para que te las coman, casi que se puede predecir los dados, es demasiado predecible",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5771421663","https://appfollow.io/app/364011/review/213692955","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692955"
"2020-04-06 13:48:54","1211118856","Parchisi STAR","es","1.35","Eduardoelpro","5","Del els rodal","He",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5771111378","https://appfollow.io/app/364011/review/213692954","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692954"
"2020-04-06 13:31:47","1211118856","Parchisi STAR","co","1.35","daniel3s1","5","Entretenida","Muy buena app para pasar la cuarentena",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5771042253","https://appfollow.io/app/364011/review/213699157","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699157"
"2020-04-06 12:03:12","1211118856","Parchisi STAR","es","1.35","Garyplus","5","Yo","Esta bien,hay que mejorar algo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770707003","https://appfollow.io/app/364011/review/213692953","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692953"
"2020-04-06 12:00:39","1211118856","Parchisi STAR","es","1.35","bombogongo","1","horrible","Llevo 5 partidas sin ganar, lo que hace el juego es al principio te deja que ganes y luego te arruina y te deja sin monedas HARTA YA",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770698278","https://appfollow.io/app/364011/review/213692952","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692952"
"2020-04-06 11:48:07","1211118856","Parchisi STAR","es","1.35","Eric Puig Abenia","1","Falso y desesperante","Es el peor juego que he visto en mi vida el juego hace jugadas imposibles que nunca te saldrían en la vida basura de juego no vale para nada",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770653487","https://appfollow.io/app/364011/review/213692951","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692951"
"2020-04-06 11:39:55","1211118856","Parchisi STAR","es","1.35","esticenfadatCAT","1","Falso y automatizado","Jugadas falsas, te hace sacar los dados que le conviene al juego para que hayan jugadas con “emoción” aun que es desesperante. No lo recomiendo para nada!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770625159","https://appfollow.io/app/364011/review/213692950","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692950"
"2020-04-06 11:05:49","1211118856","Parchisi STAR","it","1.35","Orlando J.01","5","Bello","Molto divertente",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770513509","https://appfollow.io/app/364011/review/213693064","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693064"
"2020-04-06 11:00:28","1211118856","Parchisi STAR","co","1.35","karenpinedaal","4","Dados","Necesito que me ayuden, parchis no me deja enviar dados a mis amigos de Facebook; me envía para el navegador",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770495465","https://appfollow.io/app/364011/review/213699156","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699156"
"2020-04-06 10:34:55","1211118856","Parchisi STAR","co","1.35","juankog1997","5","Excelente","Es bueno !!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770413361","https://appfollow.io/app/364011/review/213699155","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699155"
"2020-04-06 10:15:31","1211118856","Parchisi STAR","ec","1.35","Pepé Lucho","5","Entretenida","Muy entretenida 👍",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770350624","https://appfollow.io/app/364011/review/213699233","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699233"
"2020-04-06 09:05:54","1211118856","Parchisi STAR","mx","1.35","nosemeocuerenada","1","Hackers","Este jugador con ID: MAWT6744 hackeo el juego y adelantó sus fichas 

favor de investigar y si es posible cerrarle su cuenta",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5770132599","https://appfollow.io/app/364011/review/213693187","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693187"
"2020-04-06 08:00:03","1211118856","Parchisi STAR","mx","1.35","cbp1384","1","Juego basura","Que juego tan basura, los skin de los dados no sirven para nada",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769932364","https://appfollow.io/app/364011/review/213693186","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693186"
"2020-04-06 07:59:38","1211118856","Parchisi STAR","ec","1.35","Fasako","5","Opinion guayaca","Hola Buenas noches, deberian agregar un microfono para mandarles una reverenda 🤬🤬🤬🤬 a la persona que te come apunto de llegar a tu meta, no saben cuanto se sufre para recorrer todo el tablero para que al final te falten 2 pasos para entrar y te coman 😑😑😑 ya he perdido amistades en este juego jajaja 
SALUDOS 🙌🏻 
Y felicidades por su #1 Ranking",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769931013","https://appfollow.io/app/364011/review/213699232","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699232"
"2020-04-06 07:48:09","1211118856","Parchisi STAR","ec","1.35","suarez8889898","1","Trampa","Vale vrg tu juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769895312","https://appfollow.io/app/364011/review/213699231","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699231"
"2020-04-06 07:14:40","1211118856","Parchisi STAR","au","1.35","Willie 08","5","Good game","It is a very nice game",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769791428","https://appfollow.io/app/364011/review/213698610","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698610"
"2020-04-06 06:57:31","1211118856","Parchisi STAR","co","1.35","😨🙈✋🏻🙈🙈💁🏻🎂😌❤️","1","Malo","Deberían mejorar los dados ya se sabe quien va a ganar no más tirando los dados, los patrones son muy obvios.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769741566","https://appfollow.io/app/364011/review/213699154","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699154"
"2020-04-06 06:23:58","1211118856","Parchisi STAR","co","1.35","mariaalej288","1","Pésimo","Solo ganan los que tienen dinero, es una plataforma mal hecha.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769645090","https://appfollow.io/app/364011/review/213699153","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699153"
"2020-04-06 05:54:23","1211118856","Parchisi STAR","us","1.35","tumamaafo","1","No me gusta,es horrible,ni lo entiendo","TE PUEDES METER EL PARCHÍS POR EL HUECO DEL CULO",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769558796","https://appfollow.io/app/364011/review/213698399","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698399"
"2020-04-06 05:50:48","1211118856","Parchisi STAR","ec","1.35","lloiusbienska","5","Fantástica","Espectacular aplicación .....................",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769548449","https://appfollow.io/app/364011/review/213699230","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699230"
"2020-04-06 04:37:38","1211118856","Parchisi STAR","us","1.35","Karensu_12","3","Could be better.","It should have a microphone",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769333600","https://appfollow.io/app/364011/review/213698398","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698398"
"2020-04-06 04:28:05","1211118856","Parchisi STAR","es","1.35","Makarra 555","1","Vergüenza","¡me cago en los muertos del parchís, en quien lo ha creado, y en los muertos de su padre, gana quien quiere.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769306209","https://appfollow.io/app/364011/review/213692949","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692949"
"2020-04-06 04:00:55","1211118856","Parchisi STAR","nl","1.35","maranello-1","1","Bad algoritme","Baddest algoritme ever seen on a game!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769225106","https://appfollow.io/app/364011/review/213699088","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699088"
"2020-04-06 03:56:32","1211118856","Parchisi STAR","co","1.35","jessicaagudelo","5","Jessica","Muy bueno",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769211765","https://appfollow.io/app/364011/review/213699152","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699152"
"2020-04-06 03:39:05","1211118856","Parchisi STAR","pe","1.35","raftaz 93","5","🙌🏻","Cien veces mejor que la kgada de ludo :v",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769157591","https://appfollow.io/app/364011/review/213702691","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213702691"
"2020-04-06 03:10:32","1211118856","Parchisi STAR","co","1.35","pipeloncin","5","Tes","Re pleno!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769065937","https://appfollow.io/app/364011/review/213699151","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699151"
"2020-04-06 03:07:29","1211118856","Parchisi STAR","es","1.35","daniela orange","1","Vaya trucao rmanooooo","Esto está más trucado que las maquinitas de los peluches amigos",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5769056223","https://appfollow.io/app/364011/review/213692948","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692948"
"2020-04-06 02:48:06","1211118856","Parchisi STAR","ec","1.35","HenrySOT","1","Ver partidas","Podría poner la opción de ver partidas de amigos por favor, fuera un buen desarrollo para observar y tener mejores jugadas.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768993368","https://appfollow.io/app/364011/review/213699229","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699229"
"2020-04-06 02:33:46","1211118856","Parchisi STAR","es","1.35","Paaacooo","1","Timadores","Dejen de engañar a la gente ya y borren el juego el juego esta hecho para que gane alguien que no a jugado en su vida",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768946075","https://appfollow.io/app/364011/review/213692947","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692947"
"2020-04-06 01:54:49","1211118856","Parchisi STAR","us","1.35","ojitoslove04","5","Parchisi","Muy buen juego para esta cuarentena",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768814774","https://appfollow.io/app/364011/review/213698397","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698397"
"2020-04-06 01:29:13","1211118856","Parchisi STAR","us","1.35","hectora07","1","Hackers playing this game... do not waste your time","Hackers playing this game... do not waste your time",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768728409","https://appfollow.io/app/364011/review/213698396","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698396"
"2020-04-06 00:42:19","1211118856","Parchisi STAR","es","1.35","javymoly","1","Un timo","Es imposible que te toquen tan malos números y siempre buenos al resto, claramente es otra aplicación que estudia la estrategia en la que te pueda incitar a gastar dinero real, en conclusión, un engañabobos",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768570697","https://appfollow.io/app/364011/review/213692945","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692945"
"2020-04-06 00:28:56","1211118856","Parchisi STAR","co","1.35","Nelandric","4","Bien","Reglas diferentes al parques de colombia",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768526893","https://appfollow.io/app/364011/review/213699150","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699150"
"2020-04-06 00:28:11","1211118856","Parchisi STAR","co","1.35","nanitapop","5","Me encanta","Es súper entretenido y las diferentes formas de juego hacen que nunca te aburras de él si te gusta jugar parque te aseguro que este juego es tu mejor opcion...❤️",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768524336","https://appfollow.io/app/364011/review/213699149","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699149"
"2020-04-06 00:12:22","1211118856","Parchisi STAR","es","1.35","Jimmi cortes","1","PERDER PERDER Y PERDER","Este juego es racha al inicio para enganchar y llugo los dados dependen de quien juega peor. Horroroso, frustrante y lleno de gente mal educada. Encima compras diamantes para tener una minima oportunidad y cuando los usas muchas veces te salen los dos mismos numeros. IN DIG NA CION",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768473089","https://appfollow.io/app/364011/review/213692944","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692944"
"2020-04-05 23:52:37","1211118856","Parchisi STAR","es","1.35","Lyepps","1","EL AZAR INVISIBLE","Me explicáis porque en una jugada ""normal"" pueda gastar gemas para cambiar los dados y cuándo mi contrincante va a ganar, le doy para que me cambie los dados y poder matarlo ¿no me deje gastar gemas para cambiar mas los dados?
Sois basura",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768408936","https://appfollow.io/app/364011/review/213692943","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692943"
"2020-04-05 23:52:11","1211118856","Parchisi STAR","co","1.35","Maurogomez92","5","Excelente","excelente juego muy divertido",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768407502","https://appfollow.io/app/364011/review/213699148","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699148"
"2020-04-05 23:44:39","1211118856","Parchisi STAR","ec","1.35","JP2538","2","🙌🏻","👋",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768383605","https://appfollow.io/app/364011/review/213699228","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699228"
"2020-04-05 23:40:36","1211118856","Parchisi STAR","es","1.35","gjskxlctanql","5","salvador de la cuarentena","❤️🥳",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768371002","https://appfollow.io/app/364011/review/213692942","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692942"
"2020-04-05 23:39:46","1211118856","Parchisi STAR","mx","1.35","mycf12","3","👍🏻","Buena",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768368496","https://appfollow.io/app/364011/review/213693185","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693185"
"2020-04-05 23:29:25","1211118856","Parchisi STAR","co","1.35","Johnch75","5","Buena!","Este es más rápido que el normalito!!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768336028","https://appfollow.io/app/364011/review/213699147","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699147"
"2020-04-05 23:25:54","1211118856","Parchisi STAR","es","1.35","loko xapi","3","Invitar","Ola no m deja enviar los dados ni recibir ni m sale para poder invitar amigos en facebook",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768324959","https://appfollow.io/app/364011/review/213692941","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692941"
"2020-04-05 23:24:42","1211118856","Parchisi STAR","mx","1.35","sergioron","5","Microfono","Lo haria mejor tener un microfono 🥺",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768321246","https://appfollow.io/app/364011/review/213693184","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693184"
"2020-04-05 23:17:52","1211118856","Parchisi STAR","es","1.35","jhonytre","5","Jhon3re","Muy buena app",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768299854","https://appfollow.io/app/364011/review/213692940","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692940"
"2020-04-05 23:16:23","1211118856","Parchisi STAR","us","1.35","lucianobruna","5","SUPER FUN","Great game experience",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768295402","https://appfollow.io/app/364011/review/213698395","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698395"
"2020-04-05 22:52:04","1211118856","Parchisi STAR","co","1.35","cheis10976","5","Excelente","Pero mejoren cuando se juega en grupo que entre el equipo no se puedan comer cuando caigan en el mismo punto",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768218906","https://appfollow.io/app/364011/review/213699146","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699146"
"2020-04-05 22:18:43","1211118856","Parchisi STAR","es","1.35","gues681038","1","Lamentable","Este juego es una basura. Lamento tener que calificarlo así, pero tengo motivos y muchos. No paro de perder contra gente malísima que no sabe ni sumar, los premios no funcionan. Empiezan a girar sin sentido alguno, y no paran. ¿Se están riendo ustedes de mi? ¿Pregunto?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768115394","https://appfollow.io/app/364011/review/213692939","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213692939"
"2020-04-05 22:06:26","1211118856","Parchisi STAR","mx","1.35","Carlaesme","5","Reseña","Es muy buen juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768076815","https://appfollow.io/app/364011/review/213693183","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693183"
"2020-04-05 22:03:07","1211118856","Parchisi STAR","pa","1.35","si indol","5","Micrófono","Man pongan un micrófono    Pa insultar alas personas!! No me parece",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768066213","https://appfollow.io/app/364011/review/213702427","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213702427"
"2020-04-05 21:45:38","1211118856","Parchisi STAR","es","1.35","paquito galaxia","1","El juego esta trucado","El juego esta trucado para que siempre acaben comiéndote con jugadas imposibles",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5768011837","https://appfollow.io/app/364011/review/213694648","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213694648"
"2020-04-05 21:38:46","1211118856","Parchisi STAR","ec","1.35","Victoria Flores Romero","5","Mi Reseña","Nunca antes avía jugado al tan increíble en mi vida la verdad es muy bueno el juego mi familia también lo juega y es súper bueno ❤️",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767991076","https://appfollow.io/app/364011/review/213699227","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699227"
"2020-04-05 21:19:42","1211118856","Parchisi STAR","do","1.35","xcx diaz","5","Xcx Díaz","Muy buen juego",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767931506","https://appfollow.io/app/364011/review/213699312","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699312"
"2020-04-05 21:19:08","1211118856","Parchisi STAR","co","1.35","D4V1DH0Y05","1","Una porqueria","No lo recomiendo en lo absoluto el juego hace lo que se le da la gana, depende de como se levante el creador",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767929792","https://appfollow.io/app/364011/review/213699145","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699145"
"2020-04-05 21:02:10","1211118856","Parchisi STAR","co","1.35","diana4425","4","Muy bueno","Muy bueno",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767879352","https://appfollow.io/app/364011/review/213702263","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213702263"
"2020-04-05 21:00:29","1211118856","Parchisi STAR","es","1.35","Atceuti","3","Cansado de tener que vea el vídeo completo","Pues eso veo el vídeo para la recompensa y muchas veces me dice que no lo vi completo cuando espero que aparezca la x e incluso espero un rato tras aparecer",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767874141","https://appfollow.io/app/364011/review/213694646","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213694646"
"2020-04-05 20:52:19","1211118856","Parchisi STAR","us","1.35","gggsjshv1","1","Juego Planificado","El juego esta funcionando mal ya que no deja mover la ficha",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767848743","https://appfollow.io/app/364011/review/213698394","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698394"
"2020-04-05 20:37:01","1211118856","Parchisi STAR","us","1.35","Andresmorago","4","We need landscape mode please!","We need landscape mode please",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767800242","https://appfollow.io/app/364011/review/213698393","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213698393"
"2020-04-05 20:19:08","1211118856","Parchisi STAR","es","1.35","jarpbis18","1","El juego más falso","No es normal las jugada que hace. No es lógico que te coma alguien que está a 28 casillas de ti y luego cuando tienes que sacar un 1 te pegas tirando 80 veces o cosas así. No es para nada real. Se nota perfectamente que hagas lo que hagas está predeterminado quien va a ganar. No juego mas.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767744055","https://appfollow.io/app/364011/review/213694645","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213694645"
"2020-04-05 20:05:30","1211118856","Parchisi STAR","es","1.35","Agustinmp","5","Muy bueno","Lo mejor para la cuarentena",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767700208","https://appfollow.io/app/364011/review/213694644","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213694644"
"2020-04-05 20:04:16","1211118856","Parchisi STAR","do","1.35","Isaias Fdez Paris","1","Trampa en el juego","Varios jugadores me han hecho trampa. Estando la ficha en alguna parte del tablero, el juego se frisa y la ficha aparece en la entrada para ganar.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767696366","https://appfollow.io/app/364011/review/213699311","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213699311"
"2020-04-05 20:01:10","1211118856","Parchisi STAR","mx","1.35","BorisSerranoVallejo","5","Muy buen Juego","Este juego quita el stress 👍🏻",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1211118856/activity/ios/ratingsResponses?reviewId=5767686313","https://appfollow.io/app/364011/review/213693182","https://watch.appfollow.io/apps/untitled-collection/reviews/343530?review_id=213693182"
